confidence,datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild
87.11994886398315,2021-01-18T14:49:33.000Z,-25.295084,27.089355,11555596@N02,EKatBoechat,true,Zebra. Pilanesberg Game Reserve. South Africa. Jan/2021,https://live.staticflickr.com/65535/51073822163_c68b96cd2e_b.jpg,true
83.29830169677734,2021-01-04T12:55:06.000Z,-25.325503,31.745013,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Dec/202-Jan/2021,https://live.staticflickr.com/65535/51013338458_4580b0e278_b.jpg,true
90.00798463821411,2021-01-03T11:33:50.000Z,-25.325475,31.745061,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Dec/202-Jan/2021,https://live.staticflickr.com/65535/51014061776_413f2cc457_b.jpg,true
87.33639121055603,2021-01-03T11:34:00.000Z,-25.325475,31.745061,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Dec/202-Jan/2021,https://live.staticflickr.com/65535/51014151292_6cb923c002_b.jpg,true
2.107684314250946,2021-01-03T13:07:34.000Z,-24.619798,31.794511,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Dec/202-Jan/2021,https://live.staticflickr.com/65535/51014151157_dd18b9a737_b.jpg,true
90.93597531318665,2021-01-04T12:54:51.000Z,-25.325475,31.745061,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Dec/202-Jan/2021,https://live.staticflickr.com/65535/51014150967_94c40d9571_b.jpg,true
76.06165409088135,2020-12-05T09:16:40.000Z,-24.308056,27.545644,11555596@N02,EKatBoechat,true,Zebra. Marataba. Marakele National Park. South Africa. Dec/2020,https://live.staticflickr.com/65535/50889089217_be0bc8d30c_b.jpg,true
90.01706838607788,2020-12-04T17:41:12.000Z,-24.309806,27.526216,11555596@N02,EKatBoechat,true,Zebra. Marataba. Marakele National Park. South Africa. Dec/2020,https://live.staticflickr.com/65535/50888255583_f5146bace2_b.jpg,true
86.19431257247925,2020-12-04T17:41:28.000Z,-24.309823,27.526180,11555596@N02,EKatBoechat,true,Zebra. Marataba. Marakele National Park. South Africa. Dec/2020,https://live.staticflickr.com/65535/50889089162_81290d1237_b.jpg,true
91.99005365371704,2020-12-05T07:37:33.000Z,-24.306478,27.535563,11555596@N02,EKatBoechat,true,Zebra. Marataba. Marakele National Park. South Africa. Dec/2020,https://live.staticflickr.com/65535/50889089052_5c6a4528a6_b.jpg,true
94.01865005493164,2020-12-05T07:39:00.000Z,-24.306703,27.535711,11555596@N02,EKatBoechat,true,Zebra. Marataba. Marakele National Park. South Africa. Dec/2020,https://live.staticflickr.com/65535/50889088987_4cedd325b0_b.jpg,true
91.85347557067871,2020-12-05T07:42:44.000Z,-24.309764,27.538575,11555596@N02,EKatBoechat,true,Zebra. Marataba. Marakele National Park. South Africa. Dec/2020,https://live.staticflickr.com/65535/50889088902_1132e3d0a3_b.jpg,true
84.35195684432983,2020-12-05T07:42:46.000Z,-24.309764,27.538575,11555596@N02,EKatBoechat,true,Zebra. Marataba. Marakele National Park. South Africa. Dec/2020,https://live.staticflickr.com/65535/50888970576_06c038cfa2_b.jpg,true
85.93246936798096,2020-12-05T09:19:27.000Z,-24.308020,27.545666,11555596@N02,EKatBoechat,true,Zebra. Marataba. Marakele National Park. South Africa. Dec/2020,https://live.staticflickr.com/65535/50888970541_3fd401d5cd_b.jpg,true
39.017656445503235,2020-12-05T09:22:35.000Z,-24.310273,27.539880,11555596@N02,EKatBoechat,true,Zebra. Marataba. Marakele National Park. South Africa. Dec/2020,https://live.staticflickr.com/65535/50889088652_70d4079313_b.jpg,true
47.44827449321747,2020-11-25T08:32:09.000Z,-24.793170,26.186555,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50825759783_c014a4a20d_b.jpg,true
91.33163690567017,2020-11-25T08:32:17.000Z,-24.793170,26.186555,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50825759743_1fec2d34fa_b.jpg,true
11.445067077875137,2020-11-25T08:32:38.000Z,-24.793159,26.186661,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50826507056_2f4e2abf03_b.jpg,true
52.098548412323,2020-11-25T08:33:53.000Z,-24.792531,26.186163,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50826507001_5e0a367e09_b.jpg,true
82.20500946044922,2020-11-25T08:33:58.000Z,-24.792531,26.186163,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50825759513_c140800910_b.jpg,true
79.2533814907074,2020-11-25T08:34:06.000Z,-24.792531,26.186163,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50826603047_c57f32b232_b.jpg,true
75.52835941314697,2020-11-25T08:34:56.000Z,-24.792487,26.186122,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50825759403_24646ddc18_b.jpg,true
80.51048517227173,2020-11-25T08:35:04.000Z,-24.792487,26.186122,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50826602957_397758c11a_b.jpg,true
82.86007046699524,2020-11-23T17:24:08.000Z,-24.827378,26.209730,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50826506626_fbc53e65e5_b.jpg,true
82.58764743804932,2020-11-24T10:12:23.000Z,-24.768742,26.181447,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50825759193_153f0540c2_b.jpg,true
38.81634473800659,2020-11-24T10:12:37.000Z,-24.768742,26.181447,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50825759093_1a2bc83d30_b.jpg,true
88.71026635169983,2020-11-24T10:13:22.000Z,-24.768742,26.181447,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50825759033_8079a70210_b.jpg,true
92.74700880050659,2020-11-24T10:13:50.000Z,-24.768698,26.181463,11555596@N02,EKatBoechat,true,Zebra. Madikwe Game Reserve. South Africa. Nov/2020,https://live.staticflickr.com/65535/50826602657_9736576415_b.jpg,true
24.418137967586517,2020-11-15T08:30:32.000Z,-24.856698,31.753002,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50704006562_f2f7c33745_b.jpg,true
82.85369277000427,2020-11-14T07:27:56.000Z,-25.125389,31.935180,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50704006492_affd6a47cc_b.jpg,true
75.86914896965027,2020-11-14T12:34:50.000Z,-25.125389,31.935180,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50703918821_37fb68bf42_b.jpg,true
69.33146715164185,2020-11-14T13:53:09.000Z,-25.118814,31.916577,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50704006142_6f3688c247_b.jpg,true
91.41679406166077,2020-11-14T13:54:46.000Z,-25.118742,31.916627,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50704005972_3d2ed9670f_b.jpg,true
86.64548993110657,2020-11-14T13:54:53.000Z,-25.118764,31.916611,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50703183283_a97e3b7a65_b.jpg,true
58.600759506225586,2020-11-14T13:55:16.000Z,-25.118751,31.916602,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50703918376_ee530c527b_b.jpg,true
90.26777744293213,2020-11-14T13:55:25.000Z,-25.118806,31.916577,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50704005602_ef1edbac5d_b.jpg,true
96.09483480453491,2020-11-14T13:57:02.000Z,-25.118759,31.916630,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50703918216_94aa8404d5_b.jpg,true
39.35790956020355,2020-11-14T14:01:41.000Z,-25.118712,31.916422,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50703182543_9de10abd84_b.jpg,true
12.677262723445892,2020-11-15T08:38:41.000Z,-24.856698,31.753002,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50703917856_2cc372c93d_b.jpg,true
85.88683009147644,2020-11-15T08:39:10.000Z,-24.856748,31.752972,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50703182228_1858925c65_b.jpg,true
80.83454966545105,2020-11-16T10:50:17.000Z,-24.856970,31.752777,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50703917366_a6f23b261b_b.jpg,true
79.64931726455688,2020-11-16T10:53:13.000Z,-24.856862,31.752702,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Nov/2020,https://live.staticflickr.com/65535/50703917276_224874aefa_b.jpg,true
11.519705504179,2020-02-08T13:51:57.000Z,-3.234670,36.876472,109544413@N05,Photoski141,true,Are they all pregnant?,https://live.staticflickr.com/65535/50553012106_9c78809176_b.jpg,true
88.3642315864563,2020-02-08T13:53:02.000Z,-3.234670,36.876472,109544413@N05,Photoski141,true,Very pregnant zebra,https://live.staticflickr.com/65535/50553141927_64e2e6c736_b.jpg,true
9.782923758029938,2020-02-08T13:51:25.000Z,-3.234670,36.876472,109544413@N05,Photoski141,true,Safe enough to lay down,https://live.staticflickr.com/65535/50553009686_4289bfa017_b.jpg,true
14.857117831707,2020-02-08T13:51:10.000Z,-3.234670,36.876472,109544413@N05,Photoski141,true,Valley of the Giraffes,https://live.staticflickr.com/65535/50553008691_97e2e0be92_b.jpg,true
85.58181524276733,2020-10-10T08:58:15.000Z,-24.763887,31.702697,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Oct/2020,https://live.staticflickr.com/65535/50521558351_ae4bb25a2e_b.jpg,true
90.76659679412842,2020-10-09T15:46:23.000Z,-25.275695,31.533963,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Oct/2020,https://live.staticflickr.com/65535/50521736547_0febdfdcb8_b.jpg,true
92.6800012588501,2020-10-10T09:34:18.000Z,-24.779828,31.855175,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Oct/2020,https://live.staticflickr.com/65535/50521558236_f52461b975_b.jpg,true
79.2623221874237,2020-10-10T09:34:26.000Z,-24.779828,31.855175,11555596@N02,EKatBoechat,true,Zebra. Kruger National Park. South Africa. Oct/2020,https://live.staticflickr.com/65535/50521558041_a311d103d5_b.jpg,true
