,datetaken,encounter_latitude,encounter_longitude,owner,ownername,relevant,title,url,wild,confidence,user_location_name,user_coordinates,user_latitude,user_longitude,encounter_coordinates,residing_mongodb_collection,num_encounters_at_coords
24,2020-02-08T02:19:55.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-16,https://live.staticflickr.com/65535/49505154561_e1d6fc7c70_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
25,2020-02-08T02:19:34.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-18,https://live.staticflickr.com/65535/49504640143_4d6b260180_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
26,2020-02-08T02:19:24.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-19,https://live.staticflickr.com/65535/49505153166_bc521cc56d_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
27,2020-02-08T01:44:32.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-12,https://live.staticflickr.com/65535/49504558138_2d8851f0f0_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
28,2020-02-08T01:38:43.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-11,https://live.staticflickr.com/65535/49504544613_b18e376fab_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
29,2020-02-08T01:34:04.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-9,https://live.staticflickr.com/65535/49505047186_88fddabf5c_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
30,2020-02-08T01:30:10.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-8,https://live.staticflickr.com/65535/49504524743_afe7e434ac_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
31,2020-02-08T01:19:44.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-7,https://live.staticflickr.com/65535/49505013086_174825a17a_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
32,2020-02-11T07:24:17.000Z,,,89000996@N04,Maxwell Law Photography LRPS,True,Lynx,https://live.staticflickr.com/65535/49522138263_7e09103aee_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
33,2020-02-11T07:24:17.000Z,,,89000996@N04,Maxwell Law Photography LRPS,True,Lynx,https://live.staticflickr.com/65535/49522409907_5100acb586_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
34,2019-11-02T09:27:12.000Z,,,37490466@N03,Luís Freitas,True,Lince Ibérico (Lynx pardinus),https://live.staticflickr.com/65535/49503271132_816d2982e7_b.jpg,unknown,,,,,,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx general']",113
35,2020-02-07T02:26:25.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-6,https://live.staticflickr.com/65535/49500959882_5e64bdaaa2_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
36,2020-02-06T08:51:03.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-5,https://live.staticflickr.com/65535/49497670167_093a4b4628_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
37,2020-02-05T05:47:11.000Z,,,153828093@N04,jnoel.camilleri,True,En toute liberté !,https://live.staticflickr.com/65535/49491742958_ca93269417_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
38,2020-02-05T03:43:48.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-3,https://live.staticflickr.com/65535/49491868351_3df6c4fc63_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
39,2020-02-04T23:28:29.000Z,,,131448932@N02,gypaetebarbu30,True,lynx pardelle-2,https://live.staticflickr.com/65535/49490717358_4b1731d099_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx general'],113
40,10/20/19 9:41,,,151125557@N03,a_nni_k,True,luchs,https://live.staticflickr.com/65535/50176974658_85242ce0d8_b.jpg,unknown,,Sevilla,"(37.38264083862305, -5.996294975280762)",37.38264083862305,-5.996294975280762,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx general', 'iberian lynx specific multilingual', 'iberian lynx specific']",113
41,2020-07-13T07:09:31.000Z,,,80351484@N03,Anendima,True,Lince ibérico (Odrina),https://live.staticflickr.com/65535/50161629448_c13f881d89_b.jpg,unknown,,,,,,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx general', 'iberian lynx specific multilingual', 'iberian lynx specific']",113
42,2020-07-13T07:09:30.000Z,,,80351484@N03,Anendima,True,Lince ibérico (Odrina),https://live.staticflickr.com/65535/50161629483_2a069aec76_b.jpg,unknown,,,,,,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx general', 'iberian lynx specific multilingual', 'iberian lynx specific']",113
43,2020-07-13T07:11:27.000Z,,,80351484@N03,Anendima,True,Lince ibérico (Odrina),https://live.staticflickr.com/65535/50161629433_e9d2abb7d2_b.jpg,unknown,,,,,,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx general', 'iberian lynx specific multilingual', 'iberian lynx specific']",113
